 Base_Id,Budget_Fiscal_Year,Fiscal_Period,Payment Date,Cabinet_Secretariat,Department,Appropriation_Type,Appropriation,Object_Class,Object_Code,Encumbrance ID,Zip_Code,Amount,Fund,Fund_Code,Appropriation_Code,Object,Department_Code,Vendor,Vendor_Id,Payment ID,Payment_Method,State,City,Create_Date,   Base_Id,       Base_Id,    Base_Id,      Base_Id
,2025,6,2024-12-30T00:00:00.000,EXECUTIVE OFFICE OF HEALTH & HUMAN SERVICES,EXECUTIVE OFFICE OF HEALTH AND HUMAN SERVICES (EHS),(1CS) DIRECT APPROPRIATIONS/SUBSIDIARIZED,(40000940) ACA EXPANSION POPULATIONS,(RR) BENEFIT PROGRAMS,(R10) MEDICAID,UNASSIGNED,02121,292.34,GENERAL FUND,0010,40000940,R10,EHS,HARVARD NEIGHBORHOOD PHARMACY INC,UNASSIGNED,INTF1008141061130310,EFT,MA,DORCHESTER,2026-02-13T13:38:24.000,538072554.0,,,
,2025,6,2024-12-16T00:00:00.000,EXECUTIVE OFFICE OF HEALTH & HUMAN SERVICES,EXECUTIVE OFFICE OF HEALTH AND HUMAN SERVICES (EHS),(1CS) DIRECT APPROPRIATIONS/SUBSIDIARIZED,(40000940) ACA EXPANSION POPULATIONS,(RR) BENEFIT PROGRAMS,(R10) MEDICAID,UNASSIGNED,01609,277.0,GENERAL FUND,0010,40000940,R10,EHS,NEIGHBORHOOD DENTAL GROUP PC,UNASSIGNED,INTF1008121060998590,EFT,MA,WORCESTER,2026-02-13T13:38:24.000,538072357.0,,,
,2025,5,2024-11-25T00:00:00.000,EXECUTIVE OFFICE OF HEALTH & HUMAN SERVICES,EXECUTIVE OFFICE OF HEALTH AND HUMAN SERVICES (EHS),(1CS) DIRECT APPROPRIATIONS/SUBSIDIARIZED,(40000500) MANAGED CARE PLAN,(RR) BENEFIT PROGRAMS,(R10) MEDICAID,UNASSIGNED,02301,31.97,GENERAL FUND,0010,40000500,R10,EHS,BROCKTON NEIGHBORHOOD HLTH CTR,UNASSIGNED,INTF1008091060747140,EFT,MA,BROCKTON,2026-02-13T13:38:24.000,538072006.0,,,
,2025,5,2024-11-18T00:00:00.000,EXECUTIVE OFFICE OF HEALTH & HUMAN SERVICES,EXECUTIVE OFFICE OF HEALTH AND HUMAN SERVICES (EHS),(1CS) DIRECT APPROPRIATIONS/SUBSIDIARIZED,(40000601) MASSHEALTH SENIOR CARE,(RR) BENEFIT PROGRAMS,(R10) MEDICAID,UNASSIGNED,02121,3.1,GENERAL FUND,0010,40000601,R10,EHS,HARVARD NEIGHBORHOOD PHARMACY INC,UNASSIGNED,INTF1008081060697130,EFT,MA,DORCHESTER,2026-02-13T13:38:24.000,538071905.0,,,
,2025,4,2024-11-04T00:00:00.000,EXECUTIVE OFFICE OF HEALTH & HUMAN SERVICES,EXECUTIVE OFFICE OF HEALTH AND HUMAN SERVICES (EHS),(1CS) DIRECT APPROPRIATIONS/SUBSIDIARIZED,(40000601) MASSHEALTH SENIOR CARE,(RR) BENEFIT PROGRAMS,(R10) MEDICAID,UNASSIGNED,02121,0.69,GENERAL FUND,0010,40000601,R10,EHS,HARVARD NEIGHBORHOOD PHARMACY INC,UNASSIGNED,INTF1008061060551460,EFT,MA,DORCHESTER,2026-02-13T13:38:24.000,538071681.0,,,
,2025,4,2024-10-15T00:00:00.000,EXECUTIVE OFFICE OF HEALTH & HUMAN SERVICES,EXECUTIVE OFFICE OF HEALTH AND HUMAN SERVICES (EHS),(1CS) DIRECT APPROPRIATIONS/SUBSIDIARIZED,(40000601) MASSHEALTH SENIOR CARE,(RR) BENEFIT PROGRAMS,(R10) MEDICAID,UNASSIGNED,02301,45.21,GENERAL FUND,0010,40000601,R10,EHS,BROCKTON NEIGHBORHOOD HLTH CTR,UNASSIGNED,INTF1008031060313320,EFT,MA,BROCKTON,2026-02-13T13:38:24.000,538071367.0,,,
,2025,2,2024-08-09T00:00:00.000,EXECUTIVE OFFICE OF HEALTH & HUMAN SERVICES,EXECUTIVE OFFICE OF HEALTH AND HUMAN SERVICES (EHS),(1CS) DIRECT APPROPRIATIONS/SUBSIDIARIZED,(40000880) MASSHEALTH - FAMILY ASSISTANCE,(RR) BENEFIT PROGRAMS,(R10) MEDICAID,UNASSIGNED,02360,359.0,GENERAL FUND,0010,40000880,R10,EHS,"PAUL F MIRAGLIA D.D.S., P.C.",UNASSIGNED,INTF1007941059673860,AD,MA,PLYMOUTH,2026-02-13T13:38:24.000,538070436.0,,,
,2025,1,2024-07-15T00:00:00.000,EXECUTIVE OFFICE OF HEALTH & HUMAN SERVICES,EXECUTIVE OFFICE OF HEALTH AND HUMAN SERVICES (EHS),(1CS) DIRECT APPROPRIATIONS/SUBSIDIARIZED,(40001400) MASSHEALTH HIV EXPANSION,(RR) BENEFIT PROGRAMS,(R10) MEDICAID,UNASSIGNED,02301,2078.18,GENERAL FUND,0010,40001400,R10,EHS,BROCKTON NEIGHBORHOOD HLTH CTR,UNASSIGNED,INTF1007901059383080,EFT,MA,BROCKTON,2026-02-13T13:38:24.000,538069973.0,,,
,2025,2,2024-08-12T00:00:00.000,EXECUTIVE OFFICE OF HEALTH & HUMAN SERVICES,EXECUTIVE OFFICE OF HEALTH AND HUMAN SERVICES (EHS),(1CS) DIRECT APPROPRIATIONS/SUBSIDIARIZED,(40000500) MANAGED CARE PLAN,(RR) BENEFIT PROGRAMS,(R10) MEDICAID,UNASSIGNED,02459,5789.49,GENERAL FUND,0010,40000500,R10,EHS,NEIGHBORHOOD HOME HLTH CARE INC,UNASSIGNED,INTF1007941059702230,EFT,MA,NEWTON,2026-02-13T13:38:24.000,538066562.0,,,
,2025,1,2024-07-08T00:00:00.000,EXECUTIVE OFFICE OF HEALTH & HUMAN SERVICES,EXECUTIVE OFFICE OF HEALTH AND HUMAN SERVICES (EHS),(1CS) DIRECT APPROPRIATIONS/SUBSIDIARIZED,(40000880) MASSHEALTH - FAMILY ASSISTANCE,(RR) BENEFIT PROGRAMS,(R10) MEDICAID,UNASSIGNED,01420,126.52,GENERAL FUND,0010,40000880,R10,EHS,NEIGHBORHOOD PEDIATRICS PC,UNASSIGNED,INTF1007891059321600,EFT,MA,FITCHBURG,2026-02-13T13:38:24.000,538065278.0,,,
,2025,9,2025-03-10T00:00:00.000,EXECUTIVE OFFICE OF HEALTH & HUMAN SERVICES,EXECUTIVE OFFICE OF HEALTH AND HUMAN SERVICES (EHS),(1CS) DIRECT APPROPRIATIONS/SUBSIDIARIZED,(40000940) ACA EXPANSION POPULATIONS,(RR) BENEFIT PROGRAMS,(R10) MEDICAID,UNASSIGNED,02128,2913.59,GENERAL FUND,0010,40000940,R10,EHS,NEIGHBORHEALTH CORPORATION,UNASSIGNED,INTF1008241061819640,EFT,MA,EAST BOSTON,2026-02-13T13:38:24.000,538063830.0,,,
,2025,8,2025-03-03T00:00:00.000,EXECUTIVE OFFICE OF HEALTH & HUMAN SERVICES,EXECUTIVE OFFICE OF HEALTH AND HUMAN SERVICES (EHS),(1CS) DIRECT APPROPRIATIONS/SUBSIDIARIZED,(40000500) MANAGED CARE PLAN,(RR) BENEFIT PROGRAMS,(R10) MEDICAID,UNASSIGNED,02301,30400.28,GENERAL FUND,0010,40000500,R10,EHS,BROCKTON NEIGHBORHOOD HLTH CTR,UNASSIGNED,INTF1008231061752670,EFT,MA,BROCKTON,2026-02-13T13:38:24.000,538063541.0,,,
,2025,3,2024-09-09T00:00:00.000,EXECUTIVE OFFICE OF HEALTH & HUMAN SERVICES,EXECUTIVE OFFICE OF HEALTH AND HUMAN SERVICES (EHS),(1CS) DIRECT APPROPRIATIONS/SUBSIDIARIZED,(40000601) MASSHEALTH SENIOR CARE,(RR) BENEFIT PROGRAMS,(R10) MEDICAID,UNASSIGNED,02128,4288.19,GENERAL FUND,0010,40000601,R10,EHS,NEIGHBORHEALTH CORPORATION,UNASSIGNED,INTF1007981059945790,EFT,MA,EAST BOSTON,2026-02-13T13:38:24.000,538063449.0,,,
,2025,8,2025-02-24T00:00:00.000,EXECUTIVE OFFICE OF HEALTH & HUMAN SERVICES,EXECUTIVE OFFICE OF HEALTH AND HUMAN SERVICES (EHS),(1CS) DIRECT APPROPRIATIONS/SUBSIDIARIZED,(40000940) ACA EXPANSION POPULATIONS,(RR) BENEFIT PROGRAMS,(R10) MEDICAID,UNASSIGNED,02124,11511.17,GENERAL FUND,0010,40000940,R10,EHS,HARVARD STREET NEIGHBORHOOD,HEALTH CENTER,INTF1008221061675630,EFT,MA,DORCHESTER,2026-02-13T13:38:24.000,538063351.0,,,
,2025,8,2025-02-18T00:00:00.000,EXECUTIVE OFFICE OF HEALTH & HUMAN SERVICES,EXECUTIVE OFFICE OF HEALTH AND HUMAN SERVICES (EHS),(1CS) DIRECT APPROPRIATIONS/SUBSIDIARIZED,(40001400) MASSHEALTH HIV EXPANSION,(RR) BENEFIT PROGRAMS,(R10) MEDICAID,UNASSIGNED,02301,12637.58,GENERAL FUND,0010,40001400,R10,EHS,BROCKTON NEIGHBORHOOD HLTH CTR,UNASSIGNED,INTF1008211061603380,EFT,MA,BROCKTON,2026-02-13T13:38:24.000,538063103.0,,,
,2025,8,2025-02-18T00:00:00.000,EXECUTIVE OFFICE OF HEALTH & HUMAN SERVICES,EXECUTIVE OFFICE OF HEALTH AND HUMAN SERVICES (EHS),(1CS) DIRECT APPROPRIATIONS/SUBSIDIARIZED,(40000500) MANAGED CARE PLAN,(RR) BENEFIT PROGRAMS,(R10) MEDICAID,UNASSIGNED,02459,1278.34,GENERAL FUND,0010,40000500,R10,EHS,NEIGHBORHOOD HOME HLTH CARE INC,UNASSIGNED,INTF1008211061639010,EFT,MA,NEWTON,2026-02-13T13:38:24.000,538063100.0,,,
,2025,2,2024-08-26T00:00:00.000,EXECUTIVE OFFICE OF HEALTH & HUMAN SERVICES,EXECUTIVE OFFICE OF HEALTH AND HUMAN SERVICES (EHS),(1CS) DIRECT APPROPRIATIONS/SUBSIDIARIZED,(40000601) MASSHEALTH SENIOR CARE,(RR) BENEFIT PROGRAMS,(R10) MEDICAID,UNASSIGNED,02128,4379.86,GENERAL FUND,0010,40000601,R10,EHS,NEIGHBORHEALTH CORPORATION,UNASSIGNED,INTF1007961059802040,EFT,MA,EAST BOSTON,2026-02-13T13:38:24.000,538063035.0,,,
,2025,12,2025-06-16T00:00:00.000,EXECUTIVE OFFICE OF HEALTH & HUMAN SERVICES,EXECUTIVE OFFICE OF HEALTH AND HUMAN SERVICES (EHS),(1CS) DIRECT APPROPRIATIONS/SUBSIDIARIZED,(40001400) MASSHEALTH HIV EXPANSION,(RR) BENEFIT PROGRAMS,(R10) MEDICAID,UNASSIGNED,02301,24.59,GENERAL FUND,0010,40001400,R10,EHS,BROCKTON NEIGHBORHOOD HLTH CTR,UNASSIGNED,INTF1008381062811580,EFT,MA,BROCKTON,2026-02-13T13:38:24.000,538061371.0,,,
,2025,11,2025-05-19T00:00:00.000,EXECUTIVE OFFICE OF HEALTH & HUMAN SERVICES,EXECUTIVE OFFICE OF HEALTH AND HUMAN SERVICES (EHS),(1CS) DIRECT APPROPRIATIONS/SUBSIDIARIZED,(40000700) INDEMNITY / THIRD PARTY LIABILITY PLAN,(RR) BENEFIT PROGRAMS,(R10) MEDICAID,UNASSIGNED,02128,34.27,GENERAL FUND,0010,40000700,R10,EHS,NEIGHBORHEALTH CORPORATION,UNASSIGNED,INTF1008341062525120,EFT,MA,EAST BOSTON,2026-02-13T13:38:24.000,538060785.0,,,
,2025,11,2025-05-19T00:00:00.000,EXECUTIVE OFFICE OF HEALTH & HUMAN SERVICES,EXECUTIVE OFFICE OF HEALTH AND HUMAN SERVICES (EHS),(1CS) DIRECT APPROPRIATIONS/SUBSIDIARIZED,(40000940) ACA EXPANSION POPULATIONS,(RR) BENEFIT PROGRAMS,(R10) MEDICAID,UNASSIGNED,02301,2507.0,GENERAL FUND,0010,40000940,R10,EHS,BROCKTON NEIGHBORHOOD HLTH CTR,UNASSIGNED,INTF1008341062534510,EFT,MA,BROCKTON,2026-02-13T13:38:24.000,538060759.0,,,
,2025,11,2025-06-12T00:00:00.000,EXECUTIVE OFFICE OF HEALTH & HUMAN SERVICES,MASS REHABILITATION COMMISSION (MRC),(4FN) FEDERAL GRANTS,(41200511) VOCATIONAL REHABILITATION-DETERMINATION,(JJ) OPERATIONAL SERVICES,(JJ1) LEGAL SUPPORT SERVICES,(CT) 25MRCDDS00000000MER2,02301,25.0,FEDERAL GRANTS FUND,0100,41200511,JJ1,MRC,BROCKTON NEIGHBORHOOD HLTH CTR,UNASSIGNED,INTF25DCPSMER0460162,EFT,MA,BROCKTON,2026-02-13T13:38:24.000,538055444.0,,,
,2025,12,2025-07-03T00:00:00.000,EXECUTIVE OFFICE OF HEALTH & HUMAN SERVICES,MASS REHABILITATION COMMISSION (MRC),(4FN) FEDERAL GRANTS,(41200511) VOCATIONAL REHABILITATION-DETERMINATION,(JJ) OPERATIONAL SERVICES,(JJ1) LEGAL SUPPORT SERVICES,(CT) 25MRCDDS00000000MER2,02301,20.0,FEDERAL GRANTS FUND,0100,41200511,JJ1,MRC,BROCKTON NEIGHBORHOOD HLTH CTR,UNASSIGNED,INTF25DCPSMER0465403,EFT,MA,BROCKTON,2026-02-13T13:38:24.000,538055015.0,,,
,2025,2,2024-08-12T00:00:00.000,EXECUTIVE OFFICE OF HEALTH & HUMAN SERVICES,EXECUTIVE OFFICE OF HEALTH AND HUMAN SERVICES (EHS),(1CS) DIRECT APPROPRIATIONS/SUBSIDIARIZED,(40000880) MASSHEALTH - FAMILY ASSISTANCE,(RR) BENEFIT PROGRAMS,(R10) MEDICAID,UNASSIGNED,01420,79.54,GENERAL FUND,0010,40000880,R10,EHS,NEIGHBORHOOD PEDIATRICS PC,UNASSIGNED,INTF1007941059674000,EFT,MA,FITCHBURG,2026-02-13T13:38:24.000,538052855.0,,,
,2025,11,2025-06-12T00:00:00.000,EXECUTIVE OFFICE OF HEALTH & HUMAN SERVICES,MASS REHABILITATION COMMISSION (MRC),(4FN) FEDERAL GRANTS,(41200511) VOCATIONAL REHABILITATION-DETERMINATION,(JJ) OPERATIONAL SERVICES,(JJ1) LEGAL SUPPORT SERVICES,(CT) 25MRCDDS00000000MER2,02301,10.0,FEDERAL GRANTS FUND,0100,41200511,JJ1,MRC,BROCKTON NEIGHBORHOOD HLTH CTR,UNASSIGNED,INTF25DCPSMER0458578,EFT,MA,BROCKTON,2026-02-13T13:38:24.000,538037344.0,,,
,2025,10,2025-05-01T00:00:00.000,EXECUTIVE OFFICE OF HEALTH & HUMAN SERVICES,MASS REHABILITATION COMMISSION (MRC),(4FN) FEDERAL GRANTS,(41200511) VOCATIONAL REHABILITATION-DETERMINATION,(JJ) OPERATIONAL SERVICES,(JJ1) LEGAL SUPPORT SERVICES,(CT) 25MRCDDS00000000MER2,02301,20.0,FEDERAL GRANTS FUND,0100,41200511,JJ1,MRC,BROCKTON NEIGHBORHOOD HLTH CTR,UNASSIGNED,INTF25DCPSMER0446339,EFT,MA,BROCKTON,2026-02-13T13:38:24.000,538036568.0,,,
,2025,4,2024-11-19T00:00:00.000,EXECUTIVE OFFICE OF HEALTH & HUMAN SERVICES,DEPARTMENT OF PUBLIC HEALTH (DPH),(4FN) FEDERAL GRANTS,(45120101) STRENGTHENING STD PREVENTION & CONTROL FOR HEALTH DEPT COVID,(PP) STATE AID/POL SUB,(PP1) GRANTS TO NON-PUBLIC ENTITIES,(CT) INTF5290PP1247726027,02301,10000.0,FEDERAL GRANTS FUND,0100,45120101,PP1,DPH,BROCKTON NEIGHBORHOOD HLTH CTR,UNASSIGNED,10212400000000034248,EFT,MA,BROCKTON,2026-02-13T13:38:24.000,538035334.0,,,
,2025,5,2024-11-12T00:00:00.000,EXECUTIVE OFFICE OF HEALTH & HUMAN SERVICES,OFFICE FOR REFUGEES AND IMMIGRANTS (ORI),(4FN) FEDERAL GRANTS,(40030830) REFUGEE SUPPORT SERVICES UKRAINE BASE,(MM) PURCHASED CLIENT/PROGRAM SVCS,(M03) PURCHASED HUMAN & SOCIAL SERVICES FOR CLIENTS/NON MEDICAL,(CT) CTORI010024RCMU00009,02119,14205.0,FEDERAL GRANTS FUND,0100,40030830,M03,ORI,REFUGEE & IMMIGRANT ASSIST. CENTER,UNASSIGNED,INTF010025CMU0000043,EFT,MA,BOSTON,2026-02-13T13:38:24.000,538034962.0,,,
,2025,3,2024-09-16T00:00:00.000,EXECUTIVE OFFICE OF HEALTH & HUMAN SERVICES,EXECUTIVE OFFICE OF HEALTH AND HUMAN SERVICES (EHS),(1CS) DIRECT APPROPRIATIONS/SUBSIDIARIZED,(40000500) MANAGED CARE PLAN,(RR) BENEFIT PROGRAMS,(R10) MEDICAID,UNASSIGNED,02301,37814.93,GENERAL FUND,0010,40000500,R10,EHS,BROCKTON NEIGHBORHOOD HLTH CTR,UNASSIGNED,INTF1007991060026750,EFT,MA,BROCKTON,2026-02-13T13:38:24.000,538033438.0,,,
,2025,2,2024-09-03T00:00:00.000,EXECUTIVE OFFICE OF HEALTH & HUMAN SERVICES,EXECUTIVE OFFICE OF HEALTH AND HUMAN SERVICES (EHS),(1CS) DIRECT APPROPRIATIONS/SUBSIDIARIZED,(40000880) MASSHEALTH - FAMILY ASSISTANCE,(RR) BENEFIT PROGRAMS,(R10) MEDICAID,UNASSIGNED,02301,3341.36,GENERAL FUND,0010,40000880,R10,EHS,BROCKTON NEIGHBORHOOD HLTH CTR,UNASSIGNED,INTF1007971059883100,EFT,MA,BROCKTON,2026-02-13T13:38:24.000,538032994.0,,,
,2025,2,2024-08-26T00:00:00.000,EXECUTIVE OFFICE OF HEALTH & HUMAN SERVICES,EXECUTIVE OFFICE OF HEALTH AND HUMAN SERVICES (EHS),(1CS) DIRECT APPROPRIATIONS/SUBSIDIARIZED,(40000500) MANAGED CARE PLAN,(RR) BENEFIT PROGRAMS,(R10) MEDICAID,UNASSIGNED,02124,1487.89,GENERAL FUND,0010,40000500,R10,EHS,HARVARD STREET NEIGHBORHOOD,HEALTH CENTER,INTF1007961059810350,EFT,MA,DORCHESTER,2026-02-13T13:38:24.000,538032694.0,,,
,2025,2,2024-08-19T00:00:00.000,EXECUTIVE OFFICE OF HEALTH & HUMAN SERVICES,EXECUTIVE OFFICE OF HEALTH AND HUMAN SERVICES (EHS),(1RS) RETAINED REVENUE/SUBSIDIARIZED,(40000320) PRIOR YEAR COLLECTIONS FROM LIENS/ESTATE,(RR) BENEFIT PROGRAMS,(R10) MEDICAID,UNASSIGNED,02124,8194.11,GENERAL FUND,0010,40000320,R10,EHS,HARVARD STREET NEIGHBORHOOD,HEALTH CENTER,INTF1007951059738810,EFT,MA,DORCHESTER,2026-02-13T13:38:24.000,538032572.0,,,
,2025,3,2024-09-09T00:00:00.000,EXECUTIVE OFFICE OF HEALTH & HUMAN SERVICES,EXECUTIVE OFFICE OF HEALTH AND HUMAN SERVICES (EHS),(1CS) DIRECT APPROPRIATIONS/SUBSIDIARIZED,(40000940) ACA EXPANSION POPULATIONS,(RR) BENEFIT PROGRAMS,(R10) MEDICAID,UNASSIGNED,02124,5645.05,GENERAL FUND,0010,40000940,R10,EHS,HARVARD STREET NEIGHBORHOOD,HEALTH CENTER,INTF1007981059954530,EFT,MA,DORCHESTER,2026-02-13T13:38:24.000,538025072.0,,,
,2025,7,2025-03-04T00:00:00.000,EXECUTIVE OFFICE OF HEALTH & HUMAN SERVICES,MASS REHABILITATION COMMISSION (MRC),(4FN) FEDERAL GRANTS,(41200511) VOCATIONAL REHABILITATION-DETERMINATION,(JJ) OPERATIONAL SERVICES,(JJ1) LEGAL SUPPORT SERVICES,(CT) 25MRCDDS00000000MER2,02124,10.0,FEDERAL GRANTS FUND,0100,41200511,JJ1,MRC,HARVARD STREET NEIGHBORHOOD,HEALTH CENTER,INTF25DCPSMER0425633,EFT,MA,DORCHESTER,2026-02-13T13:38:24.000,538023040.0,,,
,2025,8,2025-02-28T00:00:00.000,EXECUTIVE OFFICE OF HEALTH & HUMAN SERVICES,OFFICE FOR REFUGEES AND IMMIGRANTS (ORI),(1CN) DIRECT APPROPRIATIONS/NON-SUBSIDIARIZED,(15991213) FAMILY SHELTER AND SERVICES RESERVE,(MM) PURCHASED CLIENT/PROGRAM SVCS,(M03) PURCHASED HUMAN & SOCIAL SERVICES FOR CLIENTS/NON MEDICAL,(CT) CTORI010024RAPHPS008,02119,20330.0,TRANSITIONAL ESCROW FUND,0030,15991213,M03,ORI,REFUGEE & IMMIGRANT ASSIST. CENTER,UNASSIGNED,PRCORI010025RAPHPS85,EFT,MA,BOSTON,2026-02-13T13:38:24.000,538023017.0,,,
,2025,12,2025-06-23T00:00:00.000,EXECUTIVE OFFICE OF HEALTH & HUMAN SERVICES,EXECUTIVE OFFICE OF HEALTH AND HUMAN SERVICES (EHS),(1CS) DIRECT APPROPRIATIONS/SUBSIDIARIZED,(40000880) MASSHEALTH - FAMILY ASSISTANCE,(RR) BENEFIT PROGRAMS,(R10) MEDICAID,UNASSIGNED,02124,2703.0,GENERAL FUND,0010,40000880,R10,EHS,HARVARD STREET NEIGHBORHOOD,HEALTH CENTER,INTF1008391062884390,EFT,MA,DORCHESTER,2026-02-13T13:38:24.000,538017638.0,,,
,2025,10,2025-05-05T00:00:00.000,EXECUTIVE OFFICE OF HEALTH & HUMAN SERVICES,EXECUTIVE OFFICE OF HEALTH AND HUMAN SERVICES (EHS),(1CS) DIRECT APPROPRIATIONS/SUBSIDIARIZED,(40000500) MANAGED CARE PLAN,(RR) BENEFIT PROGRAMS,(R10) MEDICAID,UNASSIGNED,02124,2782.84,GENERAL FUND,0010,40000500,R10,EHS,HARVARD STREET NEIGHBORHOOD,HEALTH CENTER,INTF1008321062400620,EFT,MA,DORCHESTER,2026-02-13T13:38:24.000,538016443.0,,,
,2025,10,2025-04-21T00:00:00.000,EXECUTIVE OFFICE OF HEALTH & HUMAN SERVICES,EXECUTIVE OFFICE OF HEALTH AND HUMAN SERVICES (EHS),(1CS) DIRECT APPROPRIATIONS/SUBSIDIARIZED,(40000500) MANAGED CARE PLAN,(RR) BENEFIT PROGRAMS,(R10) MEDICAID,UNASSIGNED,02128,88.44,GENERAL FUND,0010,40000500,R10,EHS,NEIGHBORHEALTH CORPORATION,UNASSIGNED,INTF1008301062264440,EFT,MA,EAST BOSTON,2026-02-13T13:38:24.000,538016051.0,,,
,2025,10,2025-04-14T00:00:00.000,EXECUTIVE OFFICE OF HEALTH & HUMAN SERVICES,EXECUTIVE OFFICE OF HEALTH AND HUMAN SERVICES (EHS),(1CS) DIRECT APPROPRIATIONS/SUBSIDIARIZED,(40000500) MANAGED CARE PLAN,(RR) BENEFIT PROGRAMS,(R10) MEDICAID,UNASSIGNED,02459,1278.34,GENERAL FUND,0010,40000500,R10,EHS,NEIGHBORHOOD HOME HLTH CARE INC,UNASSIGNED,INTF1008291062239160,EFT,MA,NEWTON,2026-02-13T13:38:24.000,538015799.0,,,
,2025,10,2025-04-08T00:00:00.000,EXECUTIVE OFFICE OF HEALTH & HUMAN SERVICES,EXECUTIVE OFFICE OF HEALTH AND HUMAN SERVICES (EHS),(1CS) DIRECT APPROPRIATIONS/SUBSIDIARIZED,(40001998) FISCALLY STRAINED COMMUNITY HEALTH CENTERS,(RR) BENEFIT PROGRAMS,(R10) MEDICAID,UNASSIGNED,02301,1445687.44,GENERAL FUND,0010,40001998,R10,EHS,BROCKTON NEIGHBORHOOD HLTH CTR,UNASSIGNED,INTF6038597000601630,EFT,MA,BROCKTON,2026-02-13T13:38:24.000,538015781.0,,,
,2025,6,2025-01-09T00:00:00.000,EXECUTIVE OFFICE OF HEALTH & HUMAN SERVICES,MASS REHABILITATION COMMISSION (MRC),(4FN) FEDERAL GRANTS,(41200511) VOCATIONAL REHABILITATION-DETERMINATION,(JJ) OPERATIONAL SERVICES,(JJ1) LEGAL SUPPORT SERVICES,(CT) 25MRCDDS00000000MER2,02301,20.0,FEDERAL GRANTS FUND,0100,41200511,JJ1,MRC,BROCKTON NEIGHBORHOOD HLTH CTR,UNASSIGNED,INTF25DCPSMER0407936,EFT,MA,BROCKTON,2026-02-13T13:38:24.000,538014970.0,,,
,2025,12,2025-06-30T00:00:00.000,EXECUTIVE OFFICE OF HEALTH & HUMAN SERVICES,EXECUTIVE OFFICE OF HEALTH AND HUMAN SERVICES (EHS),(1CS) DIRECT APPROPRIATIONS/SUBSIDIARIZED,(40000940) ACA EXPANSION POPULATIONS,(RR) BENEFIT PROGRAMS,(R10) MEDICAID,UNASSIGNED,02301,50226.54,GENERAL FUND,0010,40000940,R10,EHS,BROCKTON NEIGHBORHOOD HLTH CTR,UNASSIGNED,INTF1008401062956890,EFT,MA,BROCKTON,2026-02-13T13:38:24.000,538014642.0,,,
,2025,12,2025-06-30T00:00:00.000,EXECUTIVE OFFICE OF HEALTH & HUMAN SERVICES,EXECUTIVE OFFICE OF HEALTH AND HUMAN SERVICES (EHS),(1CS) DIRECT APPROPRIATIONS/SUBSIDIARIZED,(40000700) INDEMNITY / THIRD PARTY LIABILITY PLAN,(RR) BENEFIT PROGRAMS,(R10) MEDICAID,UNASSIGNED,02301,158533.57,GENERAL FUND,0010,40000700,R10,EHS,BROCKTON NEIGHBORHOOD HLTH CTR,UNASSIGNED,INTF1008401062956890,EFT,MA,BROCKTON,2026-02-13T13:38:24.000,538014636.0,,,
,2025,11,2025-05-27T00:00:00.000,EXECUTIVE OFFICE OF HEALTH & HUMAN SERVICES,EXECUTIVE OFFICE OF HEALTH AND HUMAN SERVICES (EHS),(1CS) DIRECT APPROPRIATIONS/SUBSIDIARIZED,(40000500) MANAGED CARE PLAN,(RR) BENEFIT PROGRAMS,(R10) MEDICAID,UNASSIGNED,02124,2561.11,GENERAL FUND,0010,40000500,R10,EHS,HARVARD STREET NEIGHBORHOOD,HEALTH CENTER,INTF1008351062597940,EFT,MA,DORCHESTER,2026-02-13T13:38:24.000,538014052.0,,,
,2025,9,2025-03-17T00:00:00.000,EXECUTIVE OFFICE OF HEALTH & HUMAN SERVICES,EXECUTIVE OFFICE OF HEALTH AND HUMAN SERVICES (EHS),(1CS) DIRECT APPROPRIATIONS/SUBSIDIARIZED,(40000940) ACA EXPANSION POPULATIONS,(RR) BENEFIT PROGRAMS,(R10) MEDICAID,UNASSIGNED,02128,461.67,GENERAL FUND,0010,40000940,R10,EHS,NEIGHBORHEALTH CORPORATION,UNASSIGNED,INTF1008251061895410,EFT,MA,EAST BOSTON,2026-02-13T13:38:24.000,538013675.0,,,
,2025,9,2025-03-10T00:00:00.000,EXECUTIVE OFFICE OF HEALTH & HUMAN SERVICES,EXECUTIVE OFFICE OF HEALTH AND HUMAN SERVICES (EHS),(1CS) DIRECT APPROPRIATIONS/SUBSIDIARIZED,(40000601) MASSHEALTH SENIOR CARE,(RR) BENEFIT PROGRAMS,(R10) MEDICAID,UNASSIGNED,02121,4.8,GENERAL FUND,0010,40000601,R10,EHS,HARVARD NEIGHBORHOOD PHARMACY INC,UNASSIGNED,INTF1008241061851740,EFT,MA,DORCHESTER,2026-02-13T13:38:24.000,538013564.0,,,
,2025,6,2024-12-20T00:00:00.000,EXECUTIVE OFFICE OF HEALTH & HUMAN SERVICES,EXECUTIVE OFFICE OF HEALTH AND HUMAN SERVICES (EHS),(1CS) DIRECT APPROPRIATIONS/SUBSIDIARIZED,(40000880) MASSHEALTH - FAMILY ASSISTANCE,(RR) BENEFIT PROGRAMS,(R10) MEDICAID,UNASSIGNED,02360,222.0,GENERAL FUND,0010,40000880,R10,EHS,"PAUL F MIRAGLIA D.D.S., P.C.",UNASSIGNED,INTF1008131061047660,AD,MA,PLYMOUTH,2026-02-13T13:38:24.000,538012406.0,,,
